Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-06-18 00:00:00-04:00,1.9374209815952326,1.9483620370535544,1.876823872819157,1.8953397274017334,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936565907105154,1.9483621934478121,1.8936565907105154,1.9357378482818604,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239551788793365,1.9239551788793365,1.8339013118936913,1.8431590795516968,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305344198431288,1.8305344198431288,1.7589962609851921,1.767412543296814,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674128691653677,1.7674128691653677,1.6748340677226816,1.7270148992538452,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.72701454239536,1.7497384559728009,1.6815667152404787,1.6815667152404785,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622099436798723,1.6622099436798723,1.5452240800250578,1.5948799848556519,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.6075043039703472,1.6832505464553833,1.5915133788313822,1.6832505464553833,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790422323251948,1.7943447875585812,1.668942659930108,1.7665711641311646,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589966423539014,1.7665712820238981,1.6537934919675763,1.6613681316375732,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605262289223717,1.6605262289223717,1.5039840746518565,1.5788886547088623,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738392859848318,1.607504263970797,1.4518035601925205,1.5570067167282104,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.56542306642519,1.6378027319717428,1.56542306642519,1.599929690361023,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580016387027476,1.719440237200522,1.619286797651605,1.6411690711975098,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411689948074424,1.6916665344454296,1.5948796771135183,1.6159203052520752,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032957006679742,1.60666227801476,1.4938845053333318,1.5511150360107422,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511153449334358,1.5511153449334358,1.4787355228346915,1.488835096359253,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871519583553372,1.4871519583553372,1.3297680319305492,1.4055143594741821,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.3667993175863473,1.4013059382483743,1.2035240626629216,1.3541749715805054,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541750649850957,1.3802654032670596,1.3432339269023352,1.3499670028686523,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423919823688177,1.347441768149093,1.317143213994685,1.3280843496322632,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.3230345908737187,1.386156388873454,1.3129350999832163,1.3297675848007202,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.338184010169499,1.3802652693605353,1.2834784053266048,1.3466002941131592,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297676732864556,1.4829434959774535,1.2615960049097443,1.4804185628890991,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812602414195573,1.4812602414195573,1.3970977295267104,1.4290794134140015,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.4299209990134576,1.4896764634750574,1.4299209990134576,1.4762104749679565,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778937636733742,1.5443822296108907,1.4778937636733742,1.5401740074157715,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.5401740258403853,1.548590309804042,1.4854684208675137,1.5107172727584839,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.4644274427650372,1.4644274427650372,1.3642740245360416,1.4046721458435059,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708542794849667,1.3196685421685181,1.2708542794849667,1.2918949127197266,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.304519194734075,1.3373426098190693,1.304519194734075,1.3289263248443604,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.33145118826379,1.346600469226959,1.300311062044554,1.337342619895935,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297677157044485,1.3339758573889833,1.1656508321166132,1.254021406173706,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540214663088844,1.312935292190261,1.2540214663088844,1.2834783792495728,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886817336900406,1.4484370524502728,1.3684827459178233,1.3760573863983154,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.376057123283445,1.498092671138841,1.376057123283445,1.456011414527893,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149252530108446,1.578047138552963,1.5149252530108446,1.5233415365219116,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233416268796203,1.6664178129453648,1.5233416268796203,1.5931965112686157,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931965303414481,1.719440310425211,1.5738391892551489,1.6790423393249512,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.7421640273567667,1.8094939713833884,1.7000827722083158,1.7606797218322754,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632045585754592,1.809493872498239,1.7270146554411359,1.8052858114242554,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842456157156514,1.809494309309052,1.7169154985877844,1.7253317832946777,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253316384327562,1.7261732828855074,1.6622097492218018,1.6622097492218018,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630514281255193,1.7463723043467423,1.6605264947149603,1.738797664642334,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.7421639768519268,1.7707792423655049,1.7211233498876632,1.7345893383026123,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295393406315278,1.7884531558589507,1.7135485809352196,1.7589962482452393,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522637423375433,1.80444457839575,1.7228068265237466,1.803602933883667,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910792945023,1.850734130313669,1.7505806684494019,1.7505806684494019,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505805041026858,1.7505805041026858,1.6453773449492246,1.6832505464553833,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000833440752574,1.7320650381139593,1.5654232501983643,1.5654232501983643,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.5570066489446337,1.6411691705092084,1.5511152981194767,1.6142371892929077,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.6201286608618493,1.6664179869612747,1.6201286608618493,1.650427222251892,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.65379353820779,1.687458515167236,1.5654229536233348,1.6874585151672363,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933498486923404,1.7244898889105131,1.6697842870329014,1.716915249824524,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.733748257720969,1.7581553094617504,1.733748257720969,1.7505806684494019,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716208517021357,1.7741457849065507,1.716915249824524,1.716915249824524,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.700082785724868,1.700082785724868,1.649585247039795,1.649585247039795,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.650427245928682,1.7034495685946252,1.6495856013749641,1.7009246349334717,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.7219650214093505,1.7556301566437196,1.67146763961232,1.7185986042022705,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084996119431073,1.7160742538913942,1.670626562728989,1.6916671991348267,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000829628653327,1.746372284508878,1.6832503947073523,1.7068159580230713,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564719185931914,1.7564719185931914,1.6664178845016733,1.6874585151672363,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.688300242851148,1.6908251764452542,1.6731509623410712,1.6748342514038086,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714674401269305,1.6723090844600679,1.569630723198714,1.6344358921051025,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.6378026487859685,1.6638931469457772,1.6369611648054498,1.6537935733795166,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664175283511653,1.7379556894302368,1.662209467328318,1.7379556894302368,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909784604483518,1.801077872823714,1.636961057242322,1.7211235761642456,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211237479615418,1.7211237479615418,1.5999296636691156,1.6832505464553833,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.6706264180038148,1.6824091220016157,1.6243369256046074,1.666418194770813,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731509418315,1.6731509418315,1.6117123365402222,1.6117123365402222,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234949704010784,1.6537933662505941,1.5570065073581087,1.6251780986785889,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075045195019368,1.615920805468112,1.5654232501983643,1.5654232501983643,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.582255136922045,1.622653264058064,1.579730364338528,1.590671420097351,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822552959357248,1.5906715799568516,1.470319151878357,1.470319151878357,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728443737067973,1.5763642540179237,1.4534870290360593,1.5410159826278687,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494322852289597,1.5780475605015722,1.5485906406000831,1.5628982782363892,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544815032936419,1.5864633470173641,1.5443820919799127,1.5772054195404053,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.6411689905033706,1.6706259019255485,1.6133953678544037,1.6487436294555664,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.6420107156254977,1.6580016387027476,1.6125538027549622,1.6411690711975098,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580018446600493,1.7387977934562526,1.6394859859987923,1.6647348403930664,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647346713211555,1.7581549575630093,1.6630513824270374,1.712707281112671,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135490201426407,1.7665713390159237,1.6916667448930605,1.7547886371612549,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.5317576426880428,1.6664175211653427,1.5317576426880428,1.6133952140808105,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.610870837154394,1.6866172456008268,1.610870837154394,1.6782009601593018,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916665598893972,1.7236482445090415,1.6916665598893972,1.716915249824524,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084990588773759,1.7674128859533946,1.7034493527222858,1.712707281112671,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.725331400553306,1.725331400553306,1.5586896745385983,1.5612144470214844,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620560811170965,1.5620560811170965,1.4997758453540782,1.5149251222610474,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401738100878346,1.5612144367859047,1.5115585449362798,1.5149251222610474,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275493328619936,1.5275493328619936,1.4980924259500132,1.506508708000183,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.50650882922251,1.50650882922251,1.4459118825343207,1.4837849140167236,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825380066171,1.5443818565076286,1.504825380066171,1.521657943725586,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5224997942600262,1.5780470371246338,1.5073505170192705,1.5780470371246338,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.579730888182671,1.5974049442370661,1.557006964232189,1.5654232501983643,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.5527986163039895,1.5788889535324429,1.535966047463345,1.5544817447662354,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544815208407181,1.5544815208407181,1.4332876205444336,1.4332876205444336,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686362326185043,1.6007713808252506,1.4677945880438212,1.5485905408859253,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.5485900608045158,1.6125535839053697,1.516608379517708,1.5990875959396362,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075038785500295,1.6436937814056531,1.5780469696772725,1.5990875959396362,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075038354550613,1.7169150248752931,1.6075038354550613,1.6975576877593994,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589971106645792,1.7632053341167793,1.6664182815712203,1.7034498453140259,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032960260814741,1.6075042486190796,1.4812604619818839,1.6075042486190796,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075044030301726,1.645377446342914,1.5612149138337668,1.6201287508010864,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327531448710775,1.6580020016561643,1.578047529294333,1.6361197233200073,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.636119535390687,1.636119535390687,1.540174147471589,1.5570067167282104,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738392849161265,1.5948799162089768,1.557006715670935,1.5620564222335815,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628980678098447,1.5847803436325414,1.5199751606800098,1.5570067167282104,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654225088042755,1.5881464219925672,1.5553229383226257,1.5713138580322266,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.611712582221373,1.611712582221373,1.5654232501983643,1.5654232501983643,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.5990877032726571,1.6622095862965778,1.578047075598017,1.590671420097351,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780473216361288,1.6268615790309822,1.536807704227311,1.604137659072876,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.5948801106193506,1.6201288070375892,1.5822556018829346,1.5822556018829346,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864637699028858,1.6605267278789273,1.5822555469610535,1.6201287508010864,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117119522864456,1.6243362960378531,1.5780469821069454,1.6176033020019531,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654231871291897,1.5755226014598631,1.5107175713440348,1.5275499820709229,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443827143280373,1.56542335032562,1.5182923706386824,1.5250253677368164,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317575120696718,1.5452234987691096,1.4433867937614846,1.4484364986419678,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484367898533967,1.5233415365219116,1.443387083957659,1.5233415365219116,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896763912260558,1.4896763912260558,1.3297675848007202,1.3297675848007202,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466002941131592,1.371007501497047,1.338184010169499,1.3466002941131592,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634327689170986,1.3667991859483744,1.2245645749092173,1.254021406173706,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.136194155279375,1.1530266452307854,1.0671809063467714,1.1210448741912842,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357337443681293,0.883706349061388,0.7591458736249889,0.7843945622444153,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995439174814943,0.8121682630204864,0.7684037955901666,0.7970190644264221,23508800,0.0,0.0
